Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,118.129997,119.180000,116.220001,117.540001,110.421616,1313800
2023-01-04,118.820000,122.309998,118.010002,121.160004,113.822388,1808700
2023-01-05,119.599998,119.760002,117.169998,117.419998,110.308884,1390600
2023-01-06,117.820000,119.529999,117.779999,118.870003,111.671066,1501000
2023-01-09,118.830002,119.599998,117.610001,118.320000,111.154373,1474900
2023-01-10,117.610001,117.779999,115.440002,116.849998,109.773399,1329100
2023-01-11,117.800003,121.629997,117.150002,121.360001,114.010262,1660600
2023-01-12,122.000000,126.430000,121.449997,125.989998,118.359871,2304200
2023-01-13,124.309998,126.120003,124.169998,125.570000,117.965309,1560400
2023-01-17,125.000000,125.620003,124.459999,125.019997,117.448608,2021200
2023-01-18,125.610001,125.860001,121.940002,122.250000,114.846367,1483900
2023-01-19,121.089996,121.709999,120.040001,120.930000,113.606316,1274300
2023-01-20,121.680000,123.849998,120.410004,123.650002,116.161591,1651900
2023-01-23,123.860001,125.290001,123.279999,124.970001,117.401642,1097900
2023-01-24,124.930000,125.650002,123.199997,125.449997,117.852577,1353500
2023-01-25,125.000000,125.540001,124.500000,125.190002,117.608322,1016900
2023-01-26,125.949997,126.410004,124.879997,126.330002,118.679283,1205800
2023-01-27,126.339996,128.880005,126.150002,128.610001,120.821205,1480600
2023-01-30,127.459999,128.850006,125.889999,125.949997,118.322289,1429900
2023-01-31,126.129997,128.710007,125.669998,128.460007,120.680290,3802900
2023-02-01,127.900002,129.949997,126.879997,128.929993,121.121819,1467100
2023-02-02,130.000000,133.080002,129.509995,131.789993,123.808609,2066900
2023-02-03,130.009995,130.289993,128.199997,129.809998,121.948532,1391800
2023-02-06,128.440002,129.550003,127.779999,128.639999,120.849380,1379600
2023-02-07,127.849998,127.849998,123.209999,125.900002,118.275322,2443100
2023-02-08,125.099998,125.650002,123.339996,124.239998,116.715851,1614400
2023-02-09,125.379997,125.790001,124.019997,124.410004,116.875565,1750000
2023-02-10,123.599998,124.650002,122.500000,124.349998,116.819183,1171500
2023-02-13,124.500000,125.849998,124.169998,125.779999,118.162590,1338400
2023-02-14,125.309998,127.029999,124.489998,125.410004,117.815002,1387900
2023-02-15,124.129997,125.550003,123.559998,125.519997,117.918335,859700
2023-02-16,124.010002,125.459999,123.370003,124.349998,116.819183,959500
2023-02-17,124.089996,124.480003,122.389999,123.660004,116.170982,1292400
2023-02-21,122.220001,122.860001,120.059998,120.620003,113.315086,1612400
2023-02-22,121.250000,122.080002,120.379997,121.099998,113.766022,1399500
2023-02-23,122.279999,123.089996,120.970001,122.300003,114.893349,1053000
2023-02-24,120.550003,122.529999,120.290001,121.830002,114.451805,1047600
2023-02-27,123.419998,124.139999,121.989998,122.510002,115.090630,1330200
2023-02-28,122.570000,124.080002,122.010002,122.089996,114.696060,2118700
2023-03-01,122.139999,122.139999,119.349998,121.250000,113.906929,1655500
2023-03-02,120.459999,123.010002,120.190002,122.849998,115.410042,1277700
2023-03-03,123.760002,124.430000,122.730003,124.080002,116.565544,1060900
2023-03-06,124.440002,125.309998,123.519997,123.849998,116.349472,779000
2023-03-07,123.779999,124.080002,119.739998,120.610001,113.305695,1376100
2023-03-08,120.879997,122.580002,120.849998,122.180000,114.780602,1244200
2023-03-09,120.500000,120.599998,117.190002,117.300003,111.843880,1054200
2023-03-10,117.000000,117.000000,111.129997,111.500000,106.313660,2845600
2023-03-13,109.889999,113.339996,108.550003,111.419998,106.237373,2279900
2023-03-14,114.029999,115.489998,111.029999,112.199997,106.981094,2467000
2023-03-15,109.930000,110.209999,107.650002,109.690002,104.587845,2499900
2023-03-16,108.239998,110.489998,105.790001,109.199997,104.120636,2496700
2023-03-17,108.260002,108.260002,104.230003,104.309998,99.458092,3489000
2023-03-20,105.230003,107.570000,104.480003,107.120003,102.137390,2393000
2023-03-21,108.779999,110.739998,108.680000,109.120003,104.044365,2114000
2023-03-22,108.089996,108.529999,104.230003,104.309998,99.458092,1648900
2023-03-23,104.699997,105.739998,101.550003,102.379997,97.617859,2180300
2023-03-24,101.360001,103.629997,100.320000,103.480003,98.666710,2022700
2023-03-27,105.000000,105.199997,102.930000,103.300003,98.495079,2225600
2023-03-28,102.930000,104.529999,102.209999,104.150002,99.305542,1190500
2023-03-29,105.930000,107.089996,105.459999,106.589996,101.632042,1580100
2023-03-30,107.949997,108.500000,106.839996,107.559998,102.556923,1438800
2023-03-31,108.209999,112.089996,108.209999,111.970001,106.761803,3298500
2023-04-03,112.519997,113.809998,111.050003,112.419998,107.190865,2154700
2023-04-04,112.599998,112.739998,110.150002,111.309998,106.132492,1228000
2023-04-05,110.529999,111.000000,108.809998,109.949997,104.835754,1563400
2023-04-06,110.309998,110.570000,108.730003,109.769997,104.664116,1145100
2023-04-10,109.480003,110.239998,107.919998,109.559998,104.463890,1098800
2023-04-11,110.410004,111.059998,109.339996,110.160004,105.035988,1106500
2023-04-12,111.400002,111.550003,109.339996,109.510002,104.416229,1317700
2023-04-13,109.339996,109.510002,107.800003,108.940002,103.872734,1244500
2023-04-14,109.570000,110.529999,106.650002,107.559998,102.556923,1803800
2023-04-17,108.019997,111.360001,107.919998,111.349998,106.170631,1464800
2023-04-18,111.690002,112.059998,110.750000,111.300003,106.122955,984800
2023-04-19,110.309998,112.489998,109.980003,112.059998,106.847603,1070900
2023-04-20,111.160004,111.570000,109.879997,110.769997,105.617615,998100
2023-04-21,111.180000,111.260002,109.790001,110.660004,105.512733,770400
2023-04-24,110.779999,110.970001,108.820000,110.230003,105.102737,854200
2023-04-25,109.279999,109.870003,108.510002,109.220001,104.139709,809300
2023-04-26,109.239998,110.050003,107.629997,108.339996,103.300644,966400
2023-04-27,108.669998,111.169998,108.449997,110.599998,105.455513,970000
2023-04-28,110.540001,113.660004,110.540001,113.320000,108.048996,1430200
2023-05-01,113.000000,114.949997,113.000000,113.489998,108.211090,1332500
