Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,317.420013,319.220001,311.779999,315.910004,307.357239,2822400
2023-01-04,321.070007,322.510010,316.380005,319.730011,311.073792,3560900
2023-01-05,317.829987,318.079987,313.230011,315.470001,306.929108,2935100
2023-01-06,316.290009,318.850006,309.000000,317.529999,308.933350,4022500
2023-01-09,320.000000,322.549988,317.059998,317.809998,309.205750,3466300
2023-01-10,316.299988,320.730011,313.959991,320.630005,311.949432,2111300
2023-01-11,322.549988,329.040009,322.119995,329.000000,320.092804,2864800
2023-01-12,332.209991,332.209991,326.709991,329.869995,320.939209,2481800
2023-01-13,326.489990,332.390015,326.000000,331.209991,322.242981,2798600
2023-01-17,330.329987,335.160004,327.100006,327.529999,318.662659,3988900
2023-01-18,330.000000,334.519989,322.929993,323.690002,314.926575,2952200
2023-01-19,320.339996,321.339996,310.630005,310.880005,302.463379,5359300
2023-01-20,310.010010,315.239990,307.390015,315.000000,306.471802,3725100
2023-01-23,313.540009,317.529999,311.089996,315.480011,306.938843,3237900
2023-01-24,315.119995,318.100006,312.630005,317.690002,309.089020,2127900
2023-01-25,315.329987,318.119995,311.549988,317.260010,308.670685,2060400
2023-01-26,314.149994,319.260010,312.529999,313.809998,305.314056,3555300
2023-01-27,312.019989,318.239990,311.329987,316.690002,308.116089,2761200
2023-01-30,315.829987,318.140015,313.690002,314.239990,305.732391,2643100
2023-01-31,315.989990,324.350006,315.100006,324.170013,315.393616,3526800
2023-02-01,322.390015,330.549988,317.640015,328.089996,319.207428,3076500
2023-02-02,333.450012,341.470001,332.690002,339.790009,330.590698,4776600
2023-02-03,332.529999,334.709991,330.329987,331.500000,322.525116,3389700
2023-02-06,328.989990,331.010010,327.459991,329.269989,320.355469,2229700
2023-02-07,324.000000,327.000000,320.720001,325.200012,316.395691,3865500
2023-02-08,322.940002,323.989990,319.570007,320.790009,312.105103,2777200
2023-02-09,323.100006,323.890015,314.829987,315.549988,307.006927,3063300
2023-02-10,313.850006,317.200012,312.750000,316.540009,307.970154,2768800
2023-02-13,317.339996,323.690002,315.609985,323.529999,314.770935,2432500
2023-02-14,320.609985,322.959991,315.670013,318.429993,309.808990,3380800
2023-02-15,315.880005,321.529999,315.790009,320.690002,312.007782,2585500
2023-02-16,315.000000,323.739990,314.929993,321.239990,312.542877,3169200
2023-02-17,318.679993,320.600006,312.950012,317.950012,309.341949,4985500
2023-02-21,305.549988,308.010010,295.029999,295.500000,287.499756,10891800
2023-02-22,297.549988,300.399994,295.089996,296.299988,288.278076,5922100
2023-02-23,296.790009,299.880005,294.619995,299.309998,291.206604,4354500
2023-02-24,292.399994,298.329987,292.000000,296.660004,288.628387,3713300
2023-02-27,299.359985,300.489990,295.040009,296.010010,287.996002,3238300
2023-02-28,295.000000,298.700012,294.309998,296.540009,288.511627,3949500
2023-03-01,291.920013,293.720001,288.660004,290.790009,282.917328,5905100
2023-03-02,288.459991,294.109985,287.269989,293.019989,285.086884,4103700
2023-03-03,294.640015,298.609985,293.760010,298.450012,290.369934,4036700
2023-03-06,298.000000,300.109985,296.980011,298.209991,290.136383,3763200
2023-03-07,299.059998,299.059998,290.420013,290.700012,282.829742,4512400
2023-03-08,289.440002,292.459991,288.269989,291.489990,285.652039,4680300
2023-03-09,293.049988,294.369995,287.750000,288.000000,282.231934,3248000
2023-03-10,288.559998,293.160004,284.100006,286.309998,280.575775,4730900
2023-03-13,283.989990,292.339996,282.600006,286.519989,280.781586,3892100
2023-03-14,289.299988,289.799988,281.390015,285.570007,279.850616,5116000
2023-03-15,283.950012,289.160004,282.670013,287.970001,282.202545,4835500
