Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,281.079987,281.959991,270.670013,274.179993,262.719513,1046300
2023-01-04,276.359985,281.040009,275.869995,278.109985,266.485229,694900
2023-01-05,275.559998,276.820007,270.130005,271.269989,259.931122,880900
2023-01-06,271.549988,277.059998,271.040009,276.760010,265.191681,857900
2023-01-09,276.359985,284.540009,275.390015,281.209991,269.455627,947000
2023-01-10,282.230011,283.429993,278.809998,281.179993,269.426880,769800
2023-01-11,284.369995,294.429993,284.369995,293.670013,281.394867,731600
2023-01-12,294.040009,296.980011,291.209991,296.079987,283.704102,707300
2023-01-13,292.170013,294.660004,289.040009,290.869995,278.711884,851100
2023-01-17,293.000000,294.500000,290.359985,291.600006,279.411346,756400
2023-01-18,291.149994,292.820007,284.529999,285.779999,273.834656,1045500
2023-01-19,285.250000,289.290009,282.989990,287.549988,275.530670,854400
2023-01-20,287.000000,289.940002,283.920013,289.100006,277.015900,2293900
2023-01-23,289.399994,291.410004,287.410004,290.850006,278.692719,709500
2023-01-24,291.709991,295.260010,287.739990,293.809998,281.528992,686000
2023-01-25,292.910004,294.089996,290.429993,292.290009,280.072540,521200
2023-01-26,293.559998,298.290009,291.709991,297.390015,284.959351,593600
2023-01-27,296.130005,300.649994,296.130005,299.320007,286.808685,628500
2023-01-30,297.600006,301.140015,297.600006,298.890015,286.396637,1063600
2023-01-31,298.209991,305.739990,298.000000,304.339996,291.618805,848700
2023-02-01,302.940002,307.140015,299.429993,305.940002,293.151947,680800
2023-02-02,308.410004,315.880005,308.410004,311.459991,298.441223,557600
2023-02-03,307.570007,308.829987,303.179993,308.470001,295.576233,709300
2023-02-06,300.429993,311.720001,299.540009,307.750000,294.886292,2363600
2023-02-07,304.109985,304.959991,299.279999,302.029999,289.405396,1470600
2023-02-08,301.390015,303.690002,298.570007,302.000000,289.376648,1182700
2023-02-09,303.739990,304.320007,298.179993,298.529999,286.051697,1270200
2023-02-10,295.940002,301.089996,294.299988,299.910004,287.373993,1832100
