Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,113.980003,116.029999,111.180000,112.690002,109.599945,2170100
2023-01-04,114.629997,118.000000,114.089996,116.959999,113.752853,3059500
2023-01-05,115.669998,116.150002,112.419998,112.849998,109.755554,3079500
2023-01-06,113.400002,117.290001,112.760002,116.650002,113.451355,3995900
2023-01-09,117.500000,118.589996,116.059998,116.059998,112.877541,2504400
2023-01-10,115.599998,116.160004,114.300003,116.050003,112.867821,3097800
2023-01-11,117.349998,121.010002,117.300003,120.949997,117.633438,3084500
2023-01-12,121.279999,122.680000,120.239998,122.120003,118.771370,2608500
2023-01-13,120.400002,122.510002,120.160004,121.900002,118.557396,2283300
2023-01-17,122.400002,123.029999,120.900002,121.419998,118.090561,3057000
2023-01-18,122.489998,125.339996,121.389999,122.650002,119.286835,4245300
2023-01-19,122.989998,124.660004,121.239998,121.290001,117.964134,3875800
2023-01-20,121.150002,122.970001,119.589996,122.820000,119.452171,3281100
2023-01-23,123.180000,126.410004,122.050003,126.070000,122.613060,3011200
2023-01-24,126.400002,126.989998,121.870003,126.400002,122.933998,2142800
2023-01-25,124.989998,126.250000,124.379997,125.690002,122.243477,2436800
2023-01-26,126.690002,128.130005,125.980003,128.059998,124.548485,2071900
2023-01-27,127.970001,130.919998,127.620003,129.839996,126.279663,2824100
2023-01-30,128.399994,130.270004,127.760002,127.790001,124.285896,2538100
2023-01-31,127.150002,129.729996,126.959999,129.279999,125.735039,4350100
2023-02-01,129.080002,131.949997,127.599998,130.899994,127.310600,2845600
2023-02-02,132.570007,136.669998,131.770004,134.490005,130.802185,3111700
2023-02-03,131.949997,132.820007,129.949997,131.619995,128.010864,3303400
2023-02-06,129.539993,131.740005,129.259995,131.440002,127.835800,2539700
2023-02-07,130.070007,131.570007,128.639999,130.270004,126.697899,3638600
2023-02-08,129.470001,131.149994,129.220001,129.800003,126.240776,1980000
2023-02-09,130.169998,131.100006,127.580002,128.039993,124.529030,2467300
2023-02-10,127.180000,128.380005,125.750000,128.089996,124.577660,2303600
2023-02-13,128.320007,129.789993,128.210007,129.289993,125.744759,1755600
2023-02-14,128.639999,130.240005,126.870003,127.730003,124.227539,1859100
2023-02-15,126.620003,127.559998,126.360001,127.529999,124.033012,1733800
2023-02-16,125.040001,127.129997,124.180000,125.790001,122.340736,1782200
2023-02-17,125.629997,125.830002,123.480003,125.320000,121.883614,2623200
2023-02-21,124.050003,124.650002,122.650002,123.480003,120.094070,2448600
2023-02-22,124.239998,124.709999,122.169998,122.900002,119.529976,2526300
2023-02-23,123.739998,124.760002,122.309998,124.010002,120.609543,1844100
2023-02-24,123.099998,123.120003,120.870003,121.379997,118.051651,2517900
2023-02-27,123.400002,123.629997,121.400002,122.910004,119.539711,2439300
2023-02-28,122.860001,125.440002,122.300003,123.400002,120.016266,5780900
2023-03-01,121.750000,122.599998,120.849998,121.129997,117.808510,3757800
2023-03-02,120.279999,124.750000,120.050003,124.620003,121.202812,2591400
2023-03-03,125.900002,127.260002,125.419998,126.949997,123.468925,2529400
2023-03-06,127.510002,127.839996,126.510002,127.160004,123.673164,1961600
2023-03-07,126.809998,127.139999,123.599998,123.820000,120.424744,2242200
2023-03-08,123.279999,125.870003,123.279999,125.059998,121.630753,2018700
2023-03-09,125.209999,125.559998,120.910004,121.300003,117.973862,2491300
2023-03-10,121.000000,121.809998,116.430000,116.980003,113.772316,3717100
2023-03-13,116.720001,120.830002,116.440002,118.370003,115.124199,3314600
2023-03-14,121.150002,121.440002,118.449997,119.830002,116.544159,4342500
2023-03-15,118.250000,121.290001,117.980003,120.010002,116.719231,4416000
2023-03-16,117.570000,121.570000,116.910004,120.089996,117.649925,4409600
2023-03-17,118.779999,119.910004,115.959999,116.029999,113.672424,6508900
2023-03-20,117.029999,118.790001,115.500000,118.699997,116.288155,3851100
2023-03-21,120.120003,120.519997,117.449997,118.360001,115.955078,4078800
2023-03-22,117.769997,118.480003,114.029999,114.120003,111.801231,3472200
2023-03-23,114.790001,117.480003,113.769997,114.150002,111.830620,4007100
2023-03-24,113.250000,117.099998,113.230003,117.029999,114.652100,3721400
2023-03-27,117.339996,118.529999,116.660004,117.059998,114.681488,3087500
2023-03-28,116.129997,117.160004,115.629997,116.650002,114.279816,1853300
2023-03-29,118.480003,119.989998,118.099998,119.879997,117.444191,2591100
2023-03-30,121.000000,122.269997,120.620003,121.919998,119.442734,3384600
2023-03-31,122.970001,124.889999,122.690002,124.769997,122.234825,5305300
2023-04-03,123.959999,126.370003,122.860001,123.769997,121.255142,2966400
2023-04-04,123.769997,124.580002,122.949997,124.080002,121.558853,2822100
2023-04-05,123.760002,124.360001,122.160004,122.269997,119.785622,2546700
2023-04-06,122.269997,122.779999,121.150002,122.750000,120.255875,2104800
2023-04-10,121.940002,123.820000,120.720001,123.739998,121.225761,2936700
2023-04-11,123.930000,124.419998,122.540001,122.669998,120.177498,2553600
2023-04-12,124.379997,124.660004,122.680000,122.809998,120.314651,2576300
2023-04-13,122.919998,123.239998,120.449997,121.919998,119.442734,2608800
2023-04-14,122.239998,123.139999,118.930000,119.760002,117.326630,2957500
2023-04-17,120.000000,123.290001,119.709999,123.139999,120.637955,4269800
2023-04-18,124.010002,125.099998,122.419998,123.709999,121.196365,3968800
2023-04-19,123.900002,125.410004,122.750000,125.160004,122.616920,2855800
2023-04-20,124.599998,124.949997,122.989998,123.250000,120.745720,2285900
2023-04-21,124.139999,124.940002,123.239998,123.580002,121.069008,2703900
2023-04-24,124.029999,124.389999,121.790001,123.190002,120.686943,2281900
2023-04-25,122.620003,123.160004,120.379997,120.639999,118.188751,3146700
2023-04-26,120.610001,121.260002,118.379997,119.070000,116.650642,2321200
2023-04-27,120.199997,122.889999,119.379997,122.180000,119.697456,3347100
2023-04-28,122.699997,125.720001,122.360001,125.250000,122.705086,3621000
2023-05-01,125.010002,125.449997,122.110001,122.400002,119.912994,1787500
2023-05-02,122.510002,123.449997,121.260002,122.480003,119.991364,2426200
2023-05-03,123.440002,126.230003,122.300003,124.160004,121.637230,3323200
2023-05-04,124.129997,125.050003,122.430000,124.879997,122.342598,2740400
2023-05-05,126.059998,127.449997,125.839996,127.250000,124.664436,1994000
2023-05-08,126.760002,127.839996,126.370003,127.370003,124.782013,2002100
2023-05-09,126.930000,127.080002,125.000000,125.919998,123.361465,2745000
2023-05-10,127.370003,129.039993,126.309998,128.080002,125.477570,2377100
2023-05-11,127.029999,127.110001,124.820000,125.739998,123.185120,2373600
2023-05-12,125.849998,126.220001,124.230003,125.169998,122.626694,1427500
2023-05-15,125.449997,125.980003,124.480003,125.279999,122.734467,1510500
2023-05-16,125.070000,125.070000,121.029999,121.250000,118.786354,3417400
2023-05-17,122.059998,122.839996,121.000000,122.699997,120.206894,2684100
2023-05-18,121.860001,123.519997,121.080002,122.059998,119.579895,2129100
2023-05-19,123.269997,124.379997,122.239998,123.059998,120.559570,2135500
2023-05-22,123.449997,125.690002,122.489998,124.230003,121.705811,2130800
2023-05-23,123.660004,125.010002,122.699997,123.540001,121.029831,4400700
2023-05-24,123.489998,123.489998,120.330002,121.019997,118.561028,2359800
2023-05-25,122.000000,123.360001,120.910004,121.980003,119.501518,2709800
2023-05-26,122.489998,125.330002,122.070000,124.949997,122.411179,2378200
2023-05-30,125.690002,126.430000,124.089996,124.309998,121.784180,2723100
2023-05-31,124.309998,126.180000,123.430000,124.550003,122.019310,14817700
2023-06-01,123.489998,124.169998,121.650002,122.639999,120.148109,3082900
2023-06-02,124.000000,125.309998,122.930000,124.919998,122.381783,3084500
2023-06-05,125.120003,125.559998,123.519997,124.629997,122.097672,1977500
2023-06-06,125.440002,127.139999,124.550003,125.830002,123.273293,2255700
2023-06-07,126.430000,128.520004,125.550003,128.059998,125.457985,2952000
2023-06-08,127.680000,127.680000,124.610001,124.910004,122.371994,2749500
2023-06-09,125.099998,125.269997,121.080002,121.309998,118.845131,3312600
2023-06-12,121.000000,121.260002,118.430000,119.620003,117.189476,4551200
2023-06-13,119.570000,121.440002,119.000000,121.349998,118.884323,2751600
2023-06-14,121.680000,123.610001,121.160004,122.269997,119.785622,2895300
2023-06-15,120.480003,122.070000,119.669998,121.720001,120.101379,2686600
2023-06-16,122.900002,124.419998,122.410004,122.629997,120.999268,5836900
2023-06-20,121.830002,121.980003,119.449997,120.839996,119.233078,3971900
2023-06-21,120.440002,121.150002,119.669998,120.690002,119.085083,2697000
2023-06-22,120.870003,121.180000,117.660004,118.660004,117.082069,2707700
2023-06-23,118.440002,120.300003,116.769997,116.900002,115.345474,4297200
2023-06-26,116.690002,119.139999,116.680000,119.010002,117.427414,2828900
2023-06-27,119.730003,121.599998,119.050003,120.870003,119.262680,3670000
2023-06-28,120.690002,121.059998,118.980003,120.599998,118.996269,3295000
2023-06-29,120.239998,121.830002,119.769997,121.500000,119.884308,2925100
2023-06-30,122.550003,122.879997,119.910004,122.629997,120.999268,6598700
2023-07-03,121.629997,124.709999,121.550003,123.849998,122.203049,1481700
2023-07-05,123.250000,125.940002,122.099998,123.989998,122.341187,4228600
2023-07-06,121.699997,123.139999,119.830002,122.989998,121.354485,2740800
2023-07-07,121.839996,122.529999,121.029999,121.989998,120.367783,2517800
2023-07-10,121.559998,122.410004,120.870003,121.809998,120.190178,1989700
2023-07-11,122.220001,123.440002,120.279999,123.220001,121.581429,2356900
2023-07-12,125.339996,126.930000,124.849998,125.239998,123.574562,3743600
