Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,60.959999,62.950001,60.869999,61.630001,58.511948,1587700
2023-01-04,61.580002,63.330002,61.230000,63.220001,60.021507,1239700
2023-01-05,63.410000,64.839996,62.459999,64.839996,61.559536,1782500
2023-01-06,65.680000,68.010002,65.620003,67.400002,63.990021,1480000
2023-01-09,68.690002,70.089996,68.330002,69.180000,65.679970,1945400
2023-01-10,69.860001,72.089996,69.720001,71.820000,68.186401,1880200
2023-01-11,73.389999,73.980003,72.680000,73.510002,69.790894,2147700
2023-01-12,74.930000,76.290001,73.089996,75.699997,71.870102,2095200
2023-01-13,75.220001,77.279999,75.220001,77.059998,73.161301,2650900
2023-01-17,76.410004,76.500000,74.760002,75.410004,71.594780,2530100
2023-01-18,77.440002,78.070000,75.330002,75.339996,71.528320,2160900
2023-01-19,74.889999,76.459999,74.300003,76.160004,72.306824,2358500
2023-01-20,75.500000,75.660004,74.440002,75.050003,71.252983,1632700
2023-01-23,74.650002,74.870003,72.610001,74.230003,70.474480,1525200
2023-01-24,73.930000,75.709999,72.860001,75.400002,71.585281,1191700
2023-01-25,74.360001,75.389999,74.059998,75.330002,71.518829,1014500
2023-01-26,75.470001,75.959999,73.849998,74.800003,71.015640,987200
2023-01-27,74.050003,75.190002,73.379997,74.580002,70.806770,1053800
2023-01-30,73.199997,75.459999,73.000000,74.589996,70.816254,1461800
2023-01-31,74.180000,75.790001,73.970001,75.209999,71.404892,1595600
2023-02-01,74.410004,78.760002,73.620003,78.370003,74.405022,1842900
2023-02-02,77.459999,77.739998,74.330002,76.110001,72.259354,1921100
2023-02-03,76.230003,78.449997,75.209999,75.669998,71.841621,1512500
2023-02-06,75.239998,75.300003,73.739998,74.849998,71.063103,1514800
2023-02-07,75.519997,75.650002,73.720001,74.760002,70.977654,1052700
2023-02-08,74.800003,75.230003,74.239998,74.419998,70.654861,659400
2023-02-09,75.720001,76.260002,74.099998,74.459999,70.692833,1049800
2023-02-10,74.000000,74.239998,72.919998,73.589996,69.866844,966600
2023-02-13,72.220001,74.169998,71.449997,73.720001,70.954468,1056400
2023-02-14,73.250000,74.870003,72.790001,74.739998,71.936195,853200
2023-02-15,72.970001,75.519997,72.510002,75.500000,72.667679,1229700
2023-02-16,75.730003,76.900002,74.809998,76.099998,73.245178,965800
2023-02-17,75.050003,75.360001,73.529999,74.040001,71.262451,1037400
2023-02-21,75.580002,75.879997,74.099998,74.360001,71.570450,917600
2023-02-22,73.480003,74.129997,72.949997,73.709999,70.944839,905200
2023-02-23,73.320000,74.220001,71.339996,72.279999,69.568474,1122600
2023-02-24,70.339996,71.370003,69.790001,71.199997,68.528992,1178000
2023-02-27,71.599998,72.860001,71.309998,72.500000,69.780220,841900
2023-02-28,72.970001,74.150002,72.260002,73.690002,70.925591,1310000
2023-03-01,75.639999,76.860001,75.260002,76.150002,73.293297,1208800
2023-03-02,74.309998,75.349998,73.519997,75.239998,72.417435,1820900
2023-03-03,75.989998,78.650002,75.489998,78.599998,75.651398,2039800
2023-03-06,77.580002,77.959999,76.379997,76.769997,73.890038,1175300
2023-03-07,76.000000,76.410004,72.349998,72.570000,69.847603,1689500
